source,target
The Offspring,No Doubt
The Offspring,Metallica
The Offspring,Sum 41
The Offspring,Marilyn Manson (band)
The Offspring,Ramones
The Offspring,Dropkick Murphys
The Offspring,Incubus (band)
The Offspring,Led Zeppelin
The Offspring,Sublime with Rome
The Offspring,Creedence Clearwater Revival
The Offspring,AFI (band)
The Offspring,Foo Fighters
The Offspring,Killswitch Engage
The Offspring,Simple Plan
The Offspring,Avril Lavigne
The Offspring,Green Day
The Offspring,Kiss (band)
The Offspring,Linkin Park
The Outfield,Rush (band)
The Outfield,Journey (band)
The Outfield,Rainbow (rock band)
The Outfield,Foreigner (band)
The Outfield,Iron Maiden
The Outfield,Nirvana (band)
The Outfield,Jefferson Airplane
The Outfield,Pearl Jam
The Police,Cream (band)
The Police,Eddie Cochran
The Police,U2
The Police,Sting (musician)
The Police,John Mayer
The Police,The Who
The Police,Queen (band)
The Police,Bryan Adams
The Police,Incubus (band)
The Police,Bruce Springsteen
The Police,Led Zeppelin
The Presidents of the United States of America (band),Guns N' Roses
The Pretenders,Journey (band)
The Pretenders,Motörhead
The Pretenders,Stevie Nicks
The Pretenders,Sex Pistols
The Pretty Reckless,Guns N' Roses
The Pretty Reckless,Neil Young
The Pretty Reckless,Pink Floyd
The Pretty Reckless,Robert Plant
The Pretty Reckless,Evanescence
The Pretty Reckless,Oasis (band)
The Pretty Reckless,Chris Cornell
The Pretty Reckless,Soundgarden
The Pretty Reckless,Nirvana (band)
The Pretty Reckless,Pearl Jam
The Pretty Reckless,Led Zeppelin
The Pretty Reckless,Bad Company
The Pretty Reckless,Audioslave
The Pretty Reckless,Hole (band)
The Pretty Reckless,Shinedown
The Pretty Reckless,The Pretenders
The Pretty Reckless,David Bowie
The Pretty Reckless,Bob Dylan
The Pretty Reckless,Alanis Morissette
The Pretty Reckless,Halestorm
The Pretty Reckless,Marilyn Manson
The Pretty Reckless,AC/DC
The Pretty Reckless,Joan Jett
The Rolling Stones,Paul McCartney
The Rolling Stones,David Bowie
The Rolling Stones,Donovan
The Rolling Stones,Jack White
The Rolling Stones,Little Richard
The Rolling Stones,Chuck Berry
The Rolling Stones,Eric Clapton
The Rolling Stones,Ringo Starr
The Rolling Stones,Bruce Springsteen
The Rolling Stones,Van Morrison
The Rolling Stones,Bo Diddley
The Rolling Stones,Fats Domino
The Rolling Stones,Deep Purple
The Rolling Stones,Guns N' Roses
The Rolling Stones,Led Zeppelin
The Rolling Stones,Living Colour
The Rolling Stones,Elvis Presley
The Rolling Stones,Bob Dylan
The Rolling Stones,Cream (band)
The Rolling Stones,Jethro Tull (band)
The Rolling Stones,Elton John
The Rolling Stones,Peter Frampton
The Rolling Stones,Rod Stewart
The Rolling Stones,John Mayall
The Rolling Stones,Faces (band)
The Rolling Stones,Buddy Holly
The Rolling Stones,Sting (musician)
The Rolling Stones,April Wine
The Script,Van Morrison
The Script,Coldplay
The Script,U2
The Script,Snow Patrol
The Script,Paul McCartney
The Smashing Pumpkins,Hole (band)
The Smashing Pumpkins,The Cure
The Smashing Pumpkins,Judas Priest
The Smashing Pumpkins,Marilyn Manson (band)
The Smashing Pumpkins,The Monkees
The Smashing Pumpkins,A Perfect Circle
The Smashing Pumpkins,Red Hot Chili Peppers
The Smashing Pumpkins,Evanescence
The Smashing Pumpkins,Accept (band)
The Smashing Pumpkins,Deftones
The Smashing Pumpkins,Green Day
The Smashing Pumpkins,Blink-182
The Smashing Pumpkins,Marilyn Manson
The Smashing Pumpkins,Fall Out Boy
The Smashing Pumpkins,Kiss (band)
The Smashing Pumpkins,Nine Inch Nails
The Smashing Pumpkins,Weezer
The Smashing Pumpkins,Depeche Mode
The Smashing Pumpkins,Interpol (band)
The Smashing Pumpkins,Pantera
The Smashing Pumpkins,David Bowie
The Smashing Pumpkins,Rainbow (rock band)
The Smashing Pumpkins,Panic! at the Disco
The Smashing Pumpkins,Ozzy Osbourne
The Smashing Pumpkins,Third Eye Blind
The Smashing Pumpkins,Joy Division
The Smashing Pumpkins,My Chemical Romance
The Smashing Pumpkins,Slayer
The Smashing Pumpkins,Mötley Crüe
The Smashing Pumpkins,Queen (band)
The Smashing Pumpkins,Cream (band)
The Smashing Pumpkins,Rage Against the Machine
The Smashing Pumpkins,REO Speedwagon
The Smashing Pumpkins,Electric Light Orchestra
The Smashing Pumpkins,Stone Temple Pilots
The Smashing Pumpkins,Cheap Trick
The Smashing Pumpkins,Jimi Hendrix
The Smashing Pumpkins,Nirvana (band)
The Smashing Pumpkins,Metallica
The Smashing Pumpkins,Boston (band)
The Smashing Pumpkins,Guns N' Roses
The Smashing Pumpkins,Black Sabbath
The Smashing Pumpkins,Pearl Jam
The Smashing Pumpkins,Jane's Addiction
The Smiths,Duran Duran
The Smiths,Morrissey
The Smiths,Radiohead
The Smiths,Arctic Monkeys
The Smiths,Crowded House
The Smiths,The Cranberries
The Smiths,Jimi Hendrix
The Smiths,Bryan Ferry
The Smiths,Jeff Buckley
The Smiths,Talking Heads
The Smiths,Joy Division
The Smiths,New York Dolls
The Smiths,Beck
The Smiths,Oasis (band)
The Smiths,T. Rex (band)
The Smiths,Modest Mouse
The Smiths,Blur (band)
The Stone Roses,The Sweet
The Stone Roses,Oasis (band)
The Stone Roses,Jimi Hendrix
The Stone Roses,Sex Pistols
The Stone Roses,The Smiths
The Stone Roses,Black Sabbath
The Stone Roses,Led Zeppelin
The Stone Roses,The Clash
The Strokes,Blondie (band)
The Strokes,Interpol (band)
The Strokes,Nirvana (band)
The Strokes,Franz Ferdinand (band)
The Strokes,Pearl Jam
The Strokes,Kings of Leon
The Strokes,Lou Reed
The Strokes,Radiohead
The Strokes,The White Stripes
The Strokes,Arctic Monkeys
The Sweet,Cheap Trick
The Sweet,Deep Purple
The Sweet,Black Sabbath
The Sweet,Def Leppard
The Sweet,The Who
The Sweet,Ramones
The Sweet,Journey (band)
The Sweet,The Animals
The Sweet,Alice Cooper
The Sweet,Queen (band)
The Sweet,Foreigner (band)
The Sweet,AC/DC
The Sweet,Iron Maiden
The Sweet,Guns N' Roses
The Sweet,Paul McCartney
The Sweet,Gary Glitter
The Sweet,Uriah Heep (band)
The Sweet,Edgar Winter
The Sweet,Slade
The Sweet,Aerosmith
The Sweet,Bob Seger
The Sweet,New York Dolls
The Sweet,The Kinks
The Sweet,Peter Frampton
The Sweet,Electric Light Orchestra
The Tragically Hip,Barenaked Ladies
The Tragically Hip,Bryan Adams
The Tragically Hip,Kid Rock
The Tragically Hip,Bruce Springsteen
The Tragically Hip,Midnight Oil
The Tragically Hip,Rush (band)
The Tragically Hip,Bob Dylan
The Used,Nirvana (band)
The Used,Three Days Grace
The Used,Jimmy Eat World
The Used,David Bowie
The Used,Good Charlotte
The Used,Panic! at the Disco
The Used,Talking Heads
The Used,My Chemical Romance
The Used,Queen (band)
The Velvet Underground,David Bowie
The Velvet Underground,The Rolling Stones
The Velvet Underground,Roxy Music
The Velvet Underground,Echo & the Bunnymen
The Velvet Underground,Sonic Youth
The Velvet Underground,Bo Diddley
The Velvet Underground,Deep Purple
The Velvet Underground,Jerry Lee Lewis
The Velvet Underground,Nirvana (band)
The Velvet Underground,U2
The Velvet Underground,Lou Reed
The Verve,Oasis (band)
The Verve,The Beatles
The Verve,The Smashing Pumpkins
The Verve,The Rolling Stones
The Verve,Beck
The White Stripes,Nirvana (band)
The White Stripes,Led Zeppelin
The White Stripes,The Who
The White Stripes,Foo Fighters
The White Stripes,Bob Dylan
The White Stripes,Arctic Monkeys
The White Stripes,Rage Against the Machine
The White Stripes,AC/DC
The White Stripes,Gene Vincent
The White Stripes,Jack White
The Who,Jimi Hendrix
The Who,The Beatles
The Who,Guns N' Roses
The Who,Neil Young
The Who,Pink Floyd
The Who,Paul McCartney
The Who,Panic! at the Disco
The Who,Joe Walsh
The Who,Cream (band)
The Who,The Jam
The Who,Faces (band)
The Who,Pearl Jam
The Who,U2
The Who,Sting (musician)
The Who,Blur (band)
The Who,Genesis (band)
The Who,Joe Cocker
The Who,Phil Collins
The Who,Small Faces
The Who,Ramones
The Who,David Bowie
The Who,Bob Dylan
The Who,Elton John
The Who,The Animals
The Who,Herman's Hermits
The Who,John Lennon
The Who,Eric Clapton
The Who,Queen (band)
The Who,Oasis (band)
The Who,Bryan Adams
The Who,Buddy Holly
The Who,Billy Idol
The Who,Green Day
The Who,Duane Eddy
The Yardbirds,Bo Diddley
The Yardbirds,Donovan
The Yardbirds,Robert Plant
The Yardbirds,Cream (band)
The Yardbirds,Rod Stewart
The Yardbirds,Steve Vai
The Yardbirds,Led Zeppelin
The Yardbirds,John Mayall & the Bluesbreakers
The Yardbirds,Harry Nilsson
The Yardbirds,Bob Dylan
The Yardbirds,The Animals
The Yardbirds,Herman's Hermits
The Yardbirds,Joe Satriani
The Yardbirds,Eric Clapton
The Zombies,ZZ Top
The Zombies,Ringo Starr
The Zombies,The Beach Boys
The Zombies,John Lennon
Theory of a Deadman,Black Stone Cherry
Theory of a Deadman,Mötley Crüe
Theory of a Deadman,Lenny Kravitz
Theory of a Deadman,Hinder
Theory of a Deadman,Nickelback
Theory of a Deadman,10 Years (band)
Theory of a Deadman,Bush (British band)
Theory of a Deadman,Breaking Benjamin
Theory of a Deadman,Alter Bridge
Theory of a Deadman,Sting (musician)
Theory of a Deadman,Shinedown
Theory of a Deadman,Red Hot Chili Peppers
Thin Lizzy,Motörhead
Thin Lizzy,Van Morrison
Thin Lizzy,Jimi Hendrix
Thin Lizzy,Sex Pistols
Thin Lizzy,Deep Purple
Thin Lizzy,Metallica
Thin Lizzy,Guns N' Roses
Thin Lizzy,Status Quo (band)
Thin Lizzy,The Cure
Thin Lizzy,Robert Plant
Thin Lizzy,Judas Priest
Thin Lizzy,Bob Seger
Thin Lizzy,Bob Dylan
Thin Lizzy,Rod Stewart
Thin Lizzy,Manfred Mann's Earth Band
Thin Lizzy,U2
Thin Lizzy,Ted Nugent
Thin Lizzy,Kiss (band)
Thin Lizzy,AC/DC
Thin Lizzy,Alice in Chains
Thin Lizzy,Def Leppard
Thin Lizzy,Rush (band)
Thin Lizzy,Whitesnake
Thin Lizzy,Anthrax (American band)
Thin Lizzy,Europe (band)
Thin Lizzy,Pink Floyd
Thin Lizzy,Alice Cooper
Thin Lizzy,Slade
Thin Lizzy,Aerosmith
Thin Lizzy,The Cult
Thin Lizzy,Bachman–Turner Overdrive
Thin Lizzy,Mötley Crüe
Thin Lizzy,Queen (band)
Thin Lizzy,REO Speedwagon
Thin Lizzy,Bruce Springsteen
Thin Lizzy,Iron Maiden
Third Eye Blind,Green Day
Third Eye Blind,U2
Third Eye Blind,The Rolling Stones
Third Eye Blind,Counting Crows
Third Eye Blind,Queen (band)
Third Eye Blind,Oasis (band)
Third Eye Blind,Jane's Addiction
Third Eye Blind,The Clash
Third Eye Blind,Smash Mouth
Third Eye Blind,Jimmy Eat World
Third Eye Blind,Limp Bizkit
Thirty Seconds to Mars,Chris Cornell
Thirty Seconds to Mars,Incubus (band)
Thirty Seconds to Mars,Linkin Park
Thirty Seconds to Mars,Muse (band)
Thirty Seconds to Mars,Audioslave
Thirty Seconds to Mars,The Cure
Thirty Seconds to Mars,The Smashing Pumpkins
Thirty Seconds to Mars,Our Lady Peace
Thirty Seconds to Mars,Tool (band)
Thirty Seconds to Mars,Chevelle (band)
Thirty Seconds to Mars,U2
Thirty Seconds to Mars,Kiss (band)
Thirty Seconds to Mars,Rush (band)
Thirty Seconds to Mars,Pink Floyd
Thirty Seconds to Mars,Billy Talent
Thirty Seconds to Mars,Alice Cooper
Thirty Seconds to Mars,Puddle of Mudd
Thirty Seconds to Mars,The Used
Thousand Foot Krutch,Skillet (band)
Thousand Foot Krutch,Flyleaf (band)
Thousand Foot Krutch,Finger Eleven
Thousand Foot Krutch,Sum 41
Thousand Foot Krutch,Three Days Grace
Thousand Foot Krutch,Our Lady Peace
Thousand Foot Krutch,Thirty Seconds to Mars
Thousand Foot Krutch,Breaking Benjamin
Thousand Foot Krutch,Chevelle (band)
Three Days Grace,Volbeat
Three Days Grace,Godsmack
Three Days Grace,Evanescence
Three Days Grace,Seether
Three Days Grace,P.O.D.
Three Days Grace,Breaking Benjamin
Three Days Grace,Van Halen
Three Days Grace,Buckcherry
Three Days Grace,Avenged Sevenfold
Three Days Grace,Shinedown
Three Days Grace,Our Lady Peace
Three Days Grace,Nickelback
Three Days Grace,Collective Soul
Three Days Grace,Flyleaf (band)
Three Days Grace,Chevelle (band)
Three Days Grace,Hoobastank
Three Days Grace,Bring Me the Horizon
Three Days Grace,Staind
Three Days Grace,Disturbed (band)
Three Days Grace,Halestorm
Three Days Grace,Nine Inch Nails
Three Days Grace,Linkin Park
Three Days Grace,The Tragically Hip
Three Dog Night,The Four Seasons (band)
Three Dog Night,Whitesnake
Three Dog Night,Harry Nilsson
Three Dog Night,Toto (band)
Tom Petty,Beck
Tom Petty,Elvis Costello
Tom Petty,Eagles (band)
Tom Petty,Lenny Kravitz
Tom Petty,The Strokes
Tom Petty,Grateful Dead
Tom Petty,Traveling Wilburys
Tom Petty,Chuck Berry
Tom Petty,Tom Petty and the Heartbreakers
Tom Petty,Ringo Starr
Tom Petty,Steely Dan
Tom Petty,Electric Light Orchestra
Tom Petty,Stevie Nicks
Tom Petty,Roy Orbison
Tom Petty,George Harrison
Tom Petty,Steve Winwood
Tom Petty,Pearl Jam
Tom Petty,Everclear (band)
Tom Petty,Red Hot Chili Peppers
Tom Petty,Elvis Presley
Tom Petty,Bob Dylan
Tom Petty,Little Richard
Tom Petty and the Heartbreakers,Joe Walsh
Tom Petty and the Heartbreakers,Tom Petty
Tom Petty and the Heartbreakers,Stevie Nicks
Tom Petty and the Heartbreakers,George Harrison
Tom Petty and the Heartbreakers,Fats Domino
Tom Petty and the Heartbreakers,Nirvana (band)
Tom Petty and the Heartbreakers,Pearl Jam
Tom Petty and the Heartbreakers,Foo Fighters
Tom Petty and the Heartbreakers,Bob Dylan
Tom Petty and the Heartbreakers,John Mellencamp
Tom Petty and the Heartbreakers,The Lumineers
Tom Petty and the Heartbreakers,Beck
Tom Petty and the Heartbreakers,The Byrds
Tom Petty and the Heartbreakers,Ringo Starr
Tom Petty and the Heartbreakers,Bruce Springsteen
Tom Petty and the Heartbreakers,Neil Young
Tom Petty and the Heartbreakers,Traveling Wilburys
Tom Petty and the Heartbreakers,Fleetwood Mac
Tom Petty and the Heartbreakers,Don Henley
Tom Petty and the Heartbreakers,Bob Seger
Tommy James and the Shondells,Billy Idol
Tool (band),Ted Nugent
Tool (band),Lenny Kravitz
Tool (band),Sex Pistols
Tool (band),Korn
Tool (band),White Zombie (band)
Tool (band),Faith No More
Tool (band),Ramones
Tool (band),Limp Bizkit
Tool (band),Breaking Benjamin
Tool (band),Filter (band)
Tool (band),System of a Down
Tool (band),Pearl Jam
Tool (band),Jane's Addiction
Tool (band),Led Zeppelin
Tool (band),Alice in Chains
Tool (band),Depeche Mode
Tool (band),Rush (band)
Tool (band),Peter Gabriel
Tool (band),A Perfect Circle
Tool (band),Pink Floyd
Tool (band),David Bowie
Tool (band),Ozzy Osbourne
Tool (band),Chevelle (band)
Tool (band),Rage Against the Machine
Tool (band),Yes (band)
Tool (band),Deftones
Toto (band),Yes (band)
Toto (band),Weezer
Toto (band),Chicago (band)
Toto (band),Pink Floyd
Toto (band),Paul McCartney
Toto (band),Alice Cooper
Toto (band),Don Henley
Toto (band),Christopher Cross
Toto (band),Steely Dan
Toto (band),George Harrison
Toto (band),Steve Vai
Toto (band),Huey Lewis and the News
Toto (band),Santana (band)
Toto (band),Joe Cocker
Toto (band),Journey (band)
Toto (band),Eric Clapton
Toto (band),Eagles (band)
Tracy Chapman,Alanis Morissette
Traffic (band),Tom Petty
Traffic (band),Jimi Hendrix
Traffic (band),Steve Winwood
Traffic (band),Joe Cocker
Traffic (band),Grateful Dead
Traffic (band),Three Dog Night
Train (band),The Fray
Train (band),REO Speedwagon
Train (band),Foreigner (band)
Train (band),The Script
Train (band),Bruce Springsteen
Train (band),Bon Jovi
Train (band),Van Halen
Train (band),Led Zeppelin
Train (band),Hall & Oates
Train (band),3 Doors Down
Train (band),Bob Dylan
Train (band),Elton John
Train (band),Pearl Jam
Train (band),John Mayer
Train (band),Neil Young
Train (band),Barenaked Ladies
Train (band),Hootie & the Blowfish
Train (band),Counting Crows
Traveling Wilburys,The Rolling Stones
Traveling Wilburys,Dire Straits
Traveling Wilburys,Ringo Starr
Traveling Wilburys,Tom Petty
Traveling Wilburys,Electric Light Orchestra
Traveling Wilburys,Roy Orbison
Traveling Wilburys,George Harrison
Traveling Wilburys,The Beatles
Traveling Wilburys,Tom Petty and the Heartbreakers
Traveling Wilburys,Bob Dylan
Traveling Wilburys,R.E.M.
Traveling Wilburys,Duane Eddy
Travis (band),The Byrds
Travis (band),The Beatles
Travis (band),Neil Young
Travis (band),Paul McCartney
Travis (band),Keane (band)
Travis (band),Oasis (band)
Travis (band),Coldplay
Travis (band),The Rolling Stones
Trivium (band),Black Sabbath
Trivium (band),Blink-182
Trivium (band),Slipknot (band)
Trivium (band),Depeche Mode
Trivium (band),Korn
Trivium (band),Judas Priest
Trivium (band),Pop Evil
Trivium (band),Dio (band)
Trivium (band),Pantera
Trivium (band),Ozzy Osbourne
Trivium (band),Killswitch Engage
Trivium (band),Dashboard Confessional
Trivium (band),Aerosmith
Trivium (band),Ghost (Swedish band)
Trivium (band),Slayer
Trivium (band),Bullet for My Valentine
Trivium (band),Queen (band)
Trivium (band),Disturbed (band)
Trivium (band),Lamb of God (band)
Trivium (band),Iron Maiden
Trivium (band),Van Halen
Trivium (band),Five Finger Death Punch
Trivium (band),The Beatles
Trivium (band),Avenged Sevenfold
Trivium (band),Metallica
Trivium (band),Guns N' Roses
Trivium (band),Led Zeppelin
Trivium (band),Sepultura
Trivium (band),Megadeth
Trivium (band),Skid Row (American band)
Twenty One Pilots,My Chemical Romance
Twenty One Pilots,Foo Fighters
Twenty One Pilots,Elvis Presley
Twenty One Pilots,Green Day
Twenty One Pilots,Fall Out Boy
Twenty One Pilots,Paramore
Twenty One Pilots,Panic! at the Disco
Twenty One Pilots,Dashboard Confessional
Twisted Sister,Slade
Twisted Sister,Aerosmith
Twisted Sister,New York Dolls
Twisted Sister,Grand Funk Railroad
Twisted Sister,Motörhead
Twisted Sister,Deep Purple
Twisted Sister,Black Sabbath
Twisted Sister,Led Zeppelin
Twisted Sister,David Bowie
Twisted Sister,Billy Joel
Twisted Sister,Alice Cooper
Twisted Sister,Scorpions (band)
Twisted Sister,Queen (band)
Twisted Sister,Kiss (band)
Twisted Sister,AC/DC
Twisted Sister,Iron Maiden
Twisted Sister,Van Halen
Twisted Sister,Frank Zappa
Twisted Sister,Joan Jett
Twisted Sister,Anthrax (American band)
Twisted Sister,Metallica
U2,Van Morrison
U2,Led Zeppelin
U2,Lou Reed
U2,Ramones
U2,David Bowie
U2,Elvis Presley
U2,Bob Dylan
U2,Echo & the Bunnymen
U2,Green Day
U2,Bruce Springsteen
U2,Roy Orbison
U2,Sex Pistols
U2,Joy Division
U2,Thin Lizzy
UB40,Ozzy Osbourne
UB40,The Pretenders
UB40,Elvis Presley
UB40,Bee Gees
UB40,Dire Straits
Uriah Heep (band),Elton John
Uriah Heep (band),Accept (band)
Uriah Heep (band),Manfred Mann's Earth Band
Uriah Heep (band),Kiss (band)
Uriah Heep (band),Def Leppard
Uriah Heep (band),Rush (band)
Uriah Heep (band),Whitesnake
Uriah Heep (band),Three Dog Night
Uriah Heep (band),David Bowie
Uriah Heep (band),Ozzy Osbourne
Uriah Heep (band),Ghost (Swedish band)
Uriah Heep (band),Queen (band)
Uriah Heep (band),Iron Maiden
Uriah Heep (band),Deep Purple
Uriah Heep (band),Black Sabbath
